newDATANUMBER,oldDATANUMBER,DATABASE,Number,Proben ID,Event label,Device,Station,Depth(m),Date,Year,Month,Day,Time(UTC),lon,lat,MgDVP,Chla,Diva,Chlida,MTChla,Chlb,Divb,Chlidb,MTChlb,Chl c1+2,Chl c3,MTChlc,Peridinin,19-But,19-Hex,Fuco,Prasino,MPSC,Zea,Lutein,Diadino,Diato,a-caroten,b-caroten,Neo,MTViola_Neo,Allo,MTZea_Lut,Viola,MTDD_DT,MTAlpha_Beta,MPPC,NumberPPC,MYFLAG5,MTC,MAP,MTP,M(TChla-AP)/TP%,MYFLAG3,MDP,MfdChla
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,22,5.7,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.35,0,0.004,0.354,0.098,0,NA,0.098,0,0.051,0.109,0.04,0.048,0,0.043,0.01,0.141,0.019,0,0.111,0.007,0,NA,0.009,0.015,0.008,0.019,0.006,0.118,0,0.151,5,0,0.292,0.499,0.853,16.99882767,3,0.25395,0.238747785
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,22,14.7,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.327,0,0.003,0.33,0.098,0,NA,0.098,0,0.051,0.11,0.042,0.049,0,0.043,0.009,0.143,0.018,0,0.106,0.008,0,NA,0.008,0.014,0.011,0.018,0.006,0.114,0,0.149,5,0,0.292,0.5,0.83,20.48192771,3,0.25806,0.234945362
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,22,30.7,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.348,0,0.004,0.352,0.11,0,NA,0.11,0,0.056,0.122,0.043,0.052,0,0.048,0.012,0.155,0.02,0.001,0.096,0.007,0,NA,0.014,0.021,0.012,0.021,0.007,0.103,0,0.143,5,0,0.298,0.53,0.882,20.1814059,3,0.28201,0.23999149
25,25,01_02_V3_CLIVAR,2,NA,NA,NA,22,30.7,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.273,0,0.004,0.277,0.231,0,NA,0.231,0,0.054,0.096,0.018,0.042,0,0.049,0.02,0.129,0.02,0,0.035,0.002,0,NA,0.027,0.032,0.006,0.02,0.005,0.037,0,0.068,5,0,0.197,0.524,0.801,30.83645443,3,0.36328,0.19018388
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,22,46,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.313,0,0.002,0.315,0.165,0,NA,0.165,0,0.053,0.104,0.024,0.043,0,0.046,0.015,0.128,0.017,0,0.046,0.005,0,NA,0.018,0.023,0.008,0.017,0.005,0.051,0,0.081,5,0,0.209,0.478,0.793,20.55485498,3,0.29982,0.216329798
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,22,75,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.227,0,0.002,0.229,0.203,0,NA,0.203,0,0.045,0.077,0.011,0.035,0,0.039,0.018,0.103,0.016,0,0.025,0.001,0,NA,0.024,0.028,0.002,0.016,0.004,0.026,0,0.048,5,0,0.151,0.431,0.66,30.60606061,3,0.30274,0.181641012
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,22,90,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.156,0,0.001,0.157,0.212,0,NA,0.212,0,0.034,0.056,0.006,0.027,0,0.03,0.02,0.083,0.014,0,0.015,0,0,NA,0.021,0.025,0.002,0.014,0.004,0.015,0,0.035,5,0,0.118,0.386,0.543,42.17311234,3,0.28757,0.14709462
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,22,104.4,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.121,0,0.001,0.122,0.181,0,NA,0.181,0,0.023,0.037,0.006,0.025,0,0.022,0.019,0.072,0.012,0,0.012,0.001,0,NA,0.02,0.023,0.002,0.012,0.003,0.013,0,0.03,5,0,0.102,0.32,0.442,44.79638009,3,0.24256,0.127885884
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,22,121,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.099,0,0.001,0.1,0.128,0,NA,0.128,0,0.02,0.032,0.005,0.02,0,0.017,0.012,0.054,0.008,0,0.009,0,0,NA,0.013,0.015,0.002,0.008,0.002,0.009,0,0.021,5,0,0.075,0.235,0.335,40.29850746,3,0.17538,0.136674649
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,22,149.6,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.037,0,0,0.037,0.051,0,NA,0.051,0,0.009,0.015,0.003,0.009,0,0.006,0.005,0.023,0.004,0,0.005,0,0,NA,0.005,0.006,0.001,0.004,0.001,0.005,0,0.011,5,0,0.034,0.1,0.137,45.98540146,3,0.07139,0.118503992
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,22,250.6,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.012,0,0,0.012,0.011,0,NA,0.011,0,0.003,0.006,0,0.005,0,0.001,0,0.006,0.001,0,0.003,0,0,NA,0,0,0.001,0.001,0,0.003,0,0.005,5,0,0.011,0.028,0.04,40,3,0.01573,0.089637635
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,22,351.8,11/6/01,2001,11,6,18:28,144.54667,-48.32833,NA,0.01,0,0,0.01,0.012,0,NA,0.012,0,0.003,0.005,0.002,0.005,0,0.003,0.002,0.012,0.002,0,0.004,0.001,0,NA,0,0,0.001,0.002,0,0.005,0,0.008,5,0,0.02,0.037,0.047,57.44680851,3,0.02324,0.182013769
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,25,4.6,11/7/01,2001,11,7,09:18,144.50617,-48.79875,NA,0.261,0,0.003,0.264,0.158,0,NA,0.158,0,0.028,0.063,0.022,0.027,0,0.033,0.02,0.102,0.024,0.001,0.08,0.005,0,NA,0.019,0.03,0.012,0.025,0.011,0.085,0,0.133,5,0,0.235,0.456,0.72,26.66666667,3,0.27442,0.169557612
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,25,14.7,11/7/01,2001,11,7,09:18,144.50617,-48.79875,NA,0.297,0,0,0.297,0.178,0,NA,0.178,0,0.034,0.074,0.026,0.032,0,0.038,0.02,0.116,0.026,0.001,0.094,0.006,0,NA,0.016,0.027,0.013,0.027,0.011,0.1,0,0.151,5,0,0.267,0.519,0.816,27.20588235,3,0.31138,0.172072709
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,25,24.7,11/7/01,2001,11,7,09:18,144.50617,-48.79875,NA,0.137,0,0,0.137,0.115,0,NA,0.115,0,0.021,0.046,0.014,0.022,0,0.024,0.012,0.072,0.014,0,0.039,0.003,0,NA,0.009,0.014,0.006,0.014,0.005,0.042,0,0.067,5,0,0.139,0.3,0.437,37.29977117,3,0.19307,0.175273217
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,25,53,11/7/01,2001,11,7,09:18,144.50617,-48.79875,NA,0.282,0,0,0.282,0.208,0,NA,0.208,0,0.032,0.071,0.015,0.031,0,0.041,0.022,0.109,0.024,0,0.046,0.002,0,NA,0.021,0.029,0.012,0.024,0.008,0.048,0,0.092,5,0,0.201,0.48,0.762,25.98425197,3,0.32773,0.176395203
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,25,70.3,11/7/01,2001,11,7,09:18,144.50617,-48.79875,NA,0.22,0,0.002,0.222,0.209,0,NA,0.209,0,0.037,0.072,0.008,0.029,0,0.039,0.021,0.097,0.018,0,0.028,0.001,0,NA,0.02,0.025,0.01,0.018,0.005,0.029,0,0.062,5,0,0.159,0.44,0.662,32.9305136,3,0.30899,0.177966924
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,25,89.5,11/7/01,2001,11,7,09:18,144.50617,-48.79875,NA,0.142,0,0.001,0.143,0.174,0,NA,0.174,0,0.028,0.051,0,0.02,0,0.03,0.02,0.07,0.014,0,0.019,0,0,NA,0.022,0.026,0.006,0.014,0.004,0.019,0,0.043,5,0,0.113,0.338,0.481,40.54054054,3,0.24068,0.175752036
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,25,99.5,11/7/01,2001,11,7,09:18,144.50617,-48.79875,NA,0.139,0,0.001,0.14,0.164,0,NA,0.164,0,0.024,0.043,0.002,0.019,0,0.027,0.018,0.066,0.011,0,0.014,0.001,0,NA,0.017,0.021,0.005,0.011,0.004,0.015,0,0.035,5,0,0.101,0.308,0.448,37.5,3,0.22564,0.168720085
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,25,150.6,11/7/01,2001,11,7,09:18,144.50617,-48.79875,NA,0.009,0,0,0.009,0.015,0,NA,0.015,0,0.003,0.005,0,0.003,0,0.001,0.002,0.006,0.001,0,0.003,0,0,NA,0.001,0.001,0.001,0.001,0,0.003,0,0.005,5,0,0.011,0.031,0.04,55,3,0.01907,0.073938123
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,25,200.4,11/7/01,2001,11,7,09:18,144.50617,-48.79875,NA,0.01,0,0,0.01,0.014,0,NA,0.014,0,0.003,0.006,0.001,0.004,0,0.003,0.002,0.01,0.001,0,0.002,0,0,NA,0,0,0.001,0.001,0,0.002,0,0.004,5,0,0.014,0.034,0.044,54.54545455,3,0.02264,0.186837456
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,26,10.4,11/7/01,2001,11,7,16:12,144.10817,-49.272,NA,0.05,0,0,0.05,0.05,0,NA,0.05,0,0.006,0.015,0.012,0.008,0,0.01,0.007,0.037,0.015,0.001,0.025,0.002,0,NA,0.005,0.009,0.005,0.016,0.004,0.027,0,0.052,5,0,0.089,0.154,0.204,50.98039216,3,0.10022,0.140690481
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,26,41.5,11/7/01,2001,11,7,16:12,144.10817,-49.272,NA,0.068,0,0,0.068,0.07,0,NA,0.07,0,0.008,0.021,0.008,0.011,0,0.008,0.011,0.038,0.021,0,0.021,0.002,0,NA,0.009,0.015,0.004,0.021,0.006,0.023,0,0.054,5,0,0.092,0.183,0.251,45.81673307,3,0.11757,0.095942843
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,26,81.1,11/7/01,2001,11,7,16:12,144.10817,-49.272,NA,0.127,0,0,0.127,0.104,0,NA,0.104,0,0.025,0.051,0.014,0.025,0,0.015,0.013,0.067,0.02,0,0.022,0.002,0,NA,0.014,0.02,0.005,0.02,0.006,0.024,0,0.055,5,0,0.122,0.277,0.404,37.12871287,3,0.17488,0.120940073
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,26,120.6,11/7/01,2001,11,7,16:12,144.10817,-49.272,NA,0.137,0,0,0.137,0.171,0,NA,0.171,0,0.026,0.047,0.01,0.02,0,0.012,0.015,0.057,0.015,0.001,0.011,0.002,0,NA,0.017,0.021,0.005,0.016,0.004,0.013,0,0.038,5,0,0.095,0.313,0.45,39.11111111,3,0.22663,0.074659136
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,26,160.9,11/7/01,2001,11,7,16:12,144.10817,-49.272,NA,0.125,0,0,0.125,0.208,0,NA,0.208,0,0.027,0.043,0.002,0.022,0,0.011,0.017,0.052,0.005,0.001,0.007,0.001,0,NA,0.02,0.023,0.005,0.006,0.003,0.008,0,0.022,5,0,0.074,0.325,0.45,44.44444444,3,0.24341,0.06371965
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,26,201.3,11/7/01,2001,11,7,16:12,144.10817,-49.272,NA,0.033,0,0,0.033,0.056,0,NA,0.056,0,0.008,0.015,0,0.007,0,0.005,0.005,0.017,0.001,0,0.005,0,0,NA,0.007,0.008,0.003,0.001,0.001,0.005,0,0.01,5,0,0.027,0.098,0.131,49.61832061,3,0.06872,0.102590221
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,5.5,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.062,0,0,0.062,0.048,0,NA,0.048,0,0.009,0.02,0.009,0.008,0,0.008,0.007,0.032,0.016,0.001,0.034,0.002,0,NA,0.005,0.009,0.003,0.017,0.004,0.036,0,0.06,5,0,0.092,0.16,0.222,44.14414414,3,0.09081,0.124215395
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,14.9,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.062,0,0,0.062,0.049,0,NA,0.049,0,0.008,0.018,0.009,0.009,0,0.009,0.007,0.034,0.018,0.001,0.035,0.003,0,NA,0.004,0.008,0.003,0.019,0.004,0.038,0,0.064,5,0,0.098,0.165,0.227,45.37444934,3,0.0953,0.133158447
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,32.6,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.064,0,0,0.064,0.077,0,NA,0.077,0,0.011,0.022,0.005,0.011,0,0.007,0.009,0.032,0.015,0.001,0.018,0.001,0,NA,0.006,0.01,0.004,0.016,0.004,0.019,0,0.043,5,0,0.075,0.174,0.238,46.21848739,3,0.11384,0.086700632
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,46.1,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.082,0,0,0.082,0.078,0,NA,0.078,0,0.017,0.035,0.009,0.015,0,0.01,0.012,0.046,0.023,0.001,0.026,0.002,0,NA,0.01,0.017,0.003,0.024,0.007,0.028,0,0.062,5,0,0.108,0.221,0.303,45.87458746,3,0.1324,0.106495468
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,60.1,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.107,0,0,0.107,0.093,0,NA,0.093,0,0.02,0.042,0.009,0.021,0,0.012,0.01,0.052,0.023,0.001,0.023,0.002,0,NA,0.009,0.014,0.004,0.024,0.005,0.025,0,0.058,5,0,0.11,0.245,0.352,39.20454545,3,0.15307,0.110537663
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,79,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.113,0,0,0.113,0.156,0,NA,0.156,0,0.022,0.041,0.007,0.02,0,0.01,0.015,0.052,0.017,0.001,0.013,0.002,0,NA,0.017,0.023,0.006,0.018,0.006,0.015,0,0.045,5,0,0.097,0.294,0.407,44.47174447,3,0.20675,0.068198307
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,93.3,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.138,0,0,0.138,0.186,0,NA,0.186,0,0.023,0.041,0.004,0.019,0,0.01,0.016,0.049,0.012,0.001,0.011,0.001,0,NA,0.018,0.023,0.006,0.013,0.005,0.012,0,0.036,5,0,0.085,0.312,0.45,38.66666667,3,0.22817,0.061796029
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,105.3,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.106,0,0,0.106,0.18,0,NA,0.18,0,0.021,0.039,0.003,0.018,0,0.009,0.016,0.046,0.01,0.001,0.009,0.001,0,NA,0.016,0.02,0.007,0.011,0.004,0.01,0,0.032,5,0,0.078,0.297,0.403,47.39454094,3,0.21782,0.058259113
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,119.4,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.124,0,0,0.124,0.186,0,NA,0.186,0,0.026,0.046,0.007,0.018,0,0.011,0.016,0.052,0.012,0.001,0.01,0.001,0,NA,0.018,0.022,0.006,0.013,0.004,0.011,0,0.034,5,0,0.086,0.318,0.442,43.89140271,3,0.23346,0.066435364
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,150.4,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.048,0,0,0.048,0.073,0,NA,0.073,0,0.011,0.018,0.001,0.009,0,0.005,0.006,0.021,0.003,0.001,0.005,0,0,NA,0.006,0.007,0.003,0.004,0.001,0.005,0,0.013,5,0,0.034,0.125,0.173,44.50867052,3,0.08972,0.078577798
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,251,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.005,0,0,0.005,0.008,0,NA,0.008,0,0.002,0.003,0.001,0.002,0,0.001,0.001,0.005,0.001,0,0.001,0,0,NA,0,0,0.001,0.001,0,0.001,0,0.003,5,0,0.008,0.019,0.024,58.33333333,3,0.01306,0.107963247
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,27,351.6,11/7/01,2001,11,7,20:01,143.93783,-49.61133,NA,0.007,0,0,0.007,0.007,0,NA,0.007,0,0.003,0.005,0,0.003,0,0.003,0.001,0.007,0.001,0,0.004,0,0,NA,0,0.001,0.001,0.001,0.001,0.004,0,0.007,5,0,0.014,0.026,0.033,57.57575758,3,0.01381,0.306299783
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,29,9.2,11/8/01,2001,11,8,04:39,143.84667,-49.896,NA,0.069,0,0,0.069,0.062,0,NA,0.062,0,0.012,0.027,0.01,0.012,0,0.01,0.007,0.039,0.01,0.002,0.049,0.004,0,NA,0.006,0.01,0.004,0.012,0.004,0.053,0,0.073,5,0,0.112,0.201,0.27,48.88888889,3,0.10602,0.132993775
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,29,50.1,11/8/01,2001,11,8,04:39,143.84667,-49.896,NA,0.08,0,0,0.08,0.084,0,NA,0.084,0,0.016,0.037,0.005,0.015,0,0.011,0.011,0.042,0.013,0.001,0.04,0.003,0,NA,0.01,0.018,0.003,0.014,0.008,0.043,0,0.068,5,0,0.11,0.231,0.311,48.55305466,3,0.12563,0.123457773
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,29,101.9,11/8/01,2001,11,8,04:39,143.84667,-49.896,NA,0.156,0,0,0.156,0.226,0,NA,0.226,0,0.037,0.069,0.008,0.03,0,0.018,0.023,0.079,0.008,0.001,0.018,0.002,0,NA,0.025,0.032,0.006,0.009,0.007,0.02,0,0.042,5,0,0.121,0.416,0.572,45.45454545,3,0.2859,0.088772298
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,29,199.6,11/8/01,2001,11,8,04:39,143.84667,-49.896,NA,0.026,0,0,0.026,0.041,0,NA,0.041,0,0.01,0.017,0.002,0.007,0,0.006,0.004,0.019,0.001,0,0.005,0,0,NA,0.004,0.005,0.002,0.001,0.001,0.005,0,0.009,5,0,0.028,0.086,0.112,53.57142857,3,0.0572,0.147902098
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,31,5.8,11/8/01,2001,11,8,23:55,143.5265,-50.40117,NA,0.07,0,0,0.07,0.046,0,NA,0.046,0,0.01,0.022,0.003,0.01,0,0.009,0.004,0.026,0.021,0.002,0.035,0.005,0,NA,0.004,0.007,0.003,0.023,0.003,0.04,0,0.069,5,0,0.095,0.163,0.233,39.91416309,3,0.08674,0.146299285
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,31,15.4,11/8/01,2001,11,8,23:55,143.5265,-50.40117,NA,0.072,0,0,0.072,0.045,0,NA,0.045,0,0.008,0.019,0.008,0.008,0,0.01,0.005,0.031,0.022,0.001,0.036,0.004,0,NA,0.006,0.01,0.004,0.023,0.004,0.04,0,0.071,5,0,0.102,0.166,0.238,39.49579832,3,0.09495,0.14849921
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,31,29.6,11/8/01,2001,11,8,23:55,143.5265,-50.40117,NA,0.073,0,0,0.073,0.046,0,NA,0.046,0,0.009,0.02,0,0.012,0,0.011,0.006,0.029,0.021,0.001,0.038,0.003,0,NA,0.008,0.012,0.003,0.022,0.004,0.041,0,0.07,5,0,0.099,0.165,0.238,38.65546218,3,0.08603,0.180285947
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,31,46.3,11/8/01,2001,11,8,23:55,143.5265,-50.40117,NA,0.074,0,0,0.074,0.049,0,NA,0.049,0,0.01,0.024,0,0.01,0,0.012,0.008,0.03,0.022,0.001,0.036,0.002,0,NA,0.006,0.011,0.004,0.023,0.005,0.038,0,0.07,5,0,0.1,0.173,0.247,40.08097166,3,0.09123,0.185465307
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,31,58.2,11/8/01,2001,11,8,23:55,143.5265,-50.40117,NA,0.083,0,0,0.083,0.066,0,NA,0.066,0,0.013,0.031,0.01,0.006,0,0.02,0,0.036,0.026,0,0.036,0,0,NA,0.009,0.015,0,0.026,0.006,0.036,0,0.068,5,0,0.104,0.201,0.284,41.54929577,3,0.13342,0.211362614
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,31,81.4,11/8/01,2001,11,8,23:55,143.5265,-50.40117,NA,0.169,0,0,0.169,0.21,0,NA,0.21,0,0.028,0.055,0.016,0.032,0,0.015,0.017,0.08,0.017,0.002,0.018,0.002,0,NA,0.021,0.027,0.006,0.019,0.006,0.02,0,0.051,5,0,0.131,0.396,0.565,40.17699115,3,0.28523,0.074150685
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,31,90.2,11/8/01,2001,11,8,23:55,143.5265,-50.40117,NA,0.166,0,0,0.166,0.219,0,NA,0.219,0,0.029,0.052,0.011,0.029,0,0.014,0.019,0.073,0.012,0.002,0.013,0.001,0,NA,0.02,0.025,0.005,0.014,0.005,0.014,0,0.038,5,0,0.111,0.382,0.548,39.41605839,3,0.27991,0.070522668
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,31,105.3,11/8/01,2001,11,8,23:55,143.5265,-50.40117,NA,0.124,0,0,0.124,0.186,0,NA,0.186,0,0.022,0.038,0.003,0.024,0,0.009,0.015,0.051,0.004,0.002,0.008,0,0,NA,0.015,0.019,0.004,0.006,0.004,0.008,0,0.022,5,0,0.073,0.297,0.421,41.09263658,3,0.21902,0.057939914
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,31,121.2,11/8/01,2001,11,8,23:55,143.5265,-50.40117,NA,0.073,0,0,0.073,0.104,0,NA,0.104,0,0.017,0.03,0.001,0.017,0,0.008,0.008,0.034,0.002,0.001,0.006,0,0,NA,0.01,0.012,0.005,0.003,0.002,0.006,0,0.016,5,0,0.05,0.184,0.257,43.19066148,3,0.1284,0.087850467
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,31,150.6,11/8/01,2001,11,8,23:55,143.5265,-50.40117,NA,0.04,0,0,0.04,0.057,0,NA,0.057,0,0.011,0.019,0.002,0.009,0,0.005,0.006,0.022,0.002,0.001,0.004,0,0,NA,0.006,0.007,0.004,0.003,0.001,0.004,0,0.012,5,0,0.034,0.11,0.15,46.66666667,3,0.07471,0.094364878
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,31,199.4,11/8/01,2001,11,8,23:55,143.5265,-50.40117,NA,0.018,0,0,0.018,0.028,0,NA,0.028,0,0.004,0.007,0.001,0.004,0,0.004,0.002,0.011,0.001,0.001,0.002,0,0,NA,0.002,0.002,0.001,0.002,0,0.002,0,0.005,5,0,0.016,0.051,0.069,47.82608696,3,0.03819,0.147682639
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,36,5.2,11/9/01,2001,11,9,20:43,143.30917,-51.0245,NA,0.077,0,0,0.077,0.067,0,NA,0.067,0,0.01,0.024,0.011,0.011,0,0.01,0.009,0.041,0.015,0.001,0.041,0.005,0,NA,0.006,0.011,0.006,0.016,0.005,0.046,0,0.073,5,0,0.114,0.205,0.282,45.39007092,3,0.11763,0.119867381
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,36,16.1,11/9/01,2001,11,9,20:43,143.30917,-51.0245,NA,0.081,0,0,0.081,0.063,0,NA,0.063,0,0.01,0.024,0.002,0.011,0,0.008,0.008,0.029,0.014,0.001,0.041,0.003,0,NA,0.008,0.012,0.005,0.015,0.004,0.044,0,0.068,5,0,0.097,0.184,0.265,38.86792453,3,0.09662,0.116746015
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,36,25.5,11/9/01,2001,11,9,20:43,143.30917,-51.0245,NA,0.087,0,0,0.087,0.067,0,NA,0.067,0,0.01,0.026,0.008,0.012,0,0.009,0.009,0.038,0.015,0.001,0.043,0.002,0,NA,0.009,0.014,0.005,0.016,0.005,0.045,0,0.071,5,0,0.109,0.202,0.289,39.79238754,3,0.11174,0.11356721
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,36,51,11/9/01,2001,11,9,20:43,143.30917,-51.0245,NA,0.108,0,0,0.108,0.089,0,NA,0.089,0,0.015,0.034,0.011,0.014,0,0.011,0.011,0.047,0.018,0.001,0.033,0.002,0,NA,0.01,0.016,0.005,0.019,0.006,0.035,0,0.065,5,0,0.112,0.235,0.343,37.02623907,3,0.14429,0.107491857
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,36,75.1,11/9/01,2001,11,9,20:43,143.30917,-51.0245,NA,0.193,0,0,0.193,0.22,0,NA,0.22,0,0.033,0.063,0.015,0.028,0,0.02,0.02,0.083,0.013,0.001,0.02,0.002,0,NA,0.02,0.026,0.009,0.014,0.006,0.022,0,0.051,5,0,0.134,0.417,0.61,36.72131148,3,0.29793,0.094653106
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,36,91.5,11/9/01,2001,11,9,20:43,143.30917,-51.0245,NA,0.23,0,0,0.23,0.263,0,NA,0.263,0,0.037,0.063,0.01,0.028,0,0.023,0.022,0.083,0.008,0.001,0.015,0.001,0,NA,0.023,0.028,0.007,0.009,0.005,0.016,0,0.037,5,0,0.12,0.446,0.676,31.95266272,3,0.33304,0.097375691
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,36,101.4,11/9/01,2001,11,9,20:43,143.30917,-51.0245,NA,0.189,0,0,0.189,0.271,0,NA,0.271,0,0.034,0.057,0.005,0.027,0,0.02,0.025,0.077,0.006,0.001,0.015,0.001,0,NA,0.023,0.029,0.007,0.007,0.006,0.016,0,0.036,5,0,0.113,0.441,0.63,40,3,0.32777,0.08603594
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,36,126.9,11/9/01,2001,11,9,20:43,143.30917,-51.0245,NA,0.086,0,0,0.086,0.114,0,NA,0.114,0,0.019,0.03,0.004,0.016,0,0.009,0.01,0.039,0.002,0.001,0.008,0,0,NA,0.01,0.012,0.004,0.003,0.002,0.008,0,0.017,5,0,0.056,0.2,0.286,39.86013986,3,0.14319,0.088623507
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,38,5.3,11/10/01,2001,11,10,04:53,143.42933,-51.00433,NA,0,0,0,0,0.001,0,NA,0.001,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,NA,0,0,0.001,0,0,0,0,0.001,5,0,0.002,0.003,0.003,100,3,0.00302,0.466887417
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,38,20.4,11/10/01,2001,11,10,04:53,143.42933,-51.00433,NA,0.09,0,0,0.09,0.053,0,NA,0.053,0,0.012,0.026,0.009,0.011,0,0.007,0.006,0.033,0.017,0.002,0.048,0.006,0,NA,0.006,0.008,0.007,0.019,0.002,0.054,0,0.082,5,0,0.115,0.194,0.284,36.61971831,3,0.09876,0.099939247
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,38,40.2,11/10/01,2001,11,10,04:53,143.42933,-51.00433,NA,0.102,0,0,0.102,0.063,0,NA,0.063,0,0.013,0.029,0.002,0.012,0,0.01,0.009,0.033,0.018,0.001,0.046,0.004,0,NA,0.008,0.013,0.008,0.019,0.005,0.05,0,0.082,5,0,0.115,0.207,0.309,33.98058252,3,0.10503,0.134247358
25,25,01_02_V3_CLIVAR,1,NA,NA,NA,38,58.8,11/10/01,2001,11,10,04:53,143.42933,-51.00433,NA,0.116,0,0.001,0.117,0.086,0,NA,0.086,0,0.015,0.036,0.01,0.015,0,0.011,0.01,0.046,0.021,0.001,0.038,0.003,0,NA,0.008,0.014,0.006,0.022,0.006,0.041,0,0.075,5,0,0.121,0.243,0.36,35,3,0.14338,0.108174083
